customer_id,gender,senior_citizen,tenure,monthly_charges,total_charges,contract_type,internet_service,num_support_calls,payment_method,has_partner,has_dependents,churned,contract_months
PETRA-03310,Female,1,10,61.75,1324.08,Month-to-month,Fiber optic,1,Credit card,1,0,0,1
PETRA-03311,Male,0,25,60.96,3867.58,Month-to-month,No,1,Electronic check,0,1,0,1
PETRA-03312,Female,0,8,56.95,126.00,One year,Fiber optic,2,Bank transfer,1,1,0,12
PETRA-03313,Male,0,30,76.91,921.77,Month-to-month,No,2,Credit card,0,1,0,1
PETRA-03314,Male,1,13,93.39,1171.62,Two year,Fiber optic,2,Mailed check,1,1,0,24
PETRA-03315,Female,0,7,89.92,991.77,Two year,Fiber optic,3,Credit card,1,0,0,24
PETRA-03316,Female,0,21,42.38,832.68,Month-to-month,Fiber optic,1,Credit card,0,0,0,1
PETRA-03317,Male,0,72,88.31,11153.96,Two year,Fiber optic,1,Bank transfer,1,0,0,24
PETRA-03318,Male,0,21,74.56,2273.88,Month-to-month,No,3,Credit card,0,0,0,1
PETRA-03319,Male,1,29,44.36,0.00,Month-to-month,Fiber optic,2,Credit card,0,1,0,1
PETRA-03320,Male,0,1,75.36,88.91,One year,Fiber optic,1,Mailed check,1,1,0,12
PETRA-03321,Male,0,6,77.48,98.77,One year,No,0,Electronic check,1,0,0,12
PETRA-03322,Female,0,53,121.39,4400.96,Month-to-month,No,2,Electronic check,0,0,0,1
PETRA-03323,Female,1,12,32.02,304.01,Month-to-month,No,5,Electronic check,1,0,1,1
PETRA-03324,Male,0,4,66.66,426.19,Month-to-month,DSL,1,Credit card,0,0,0,1
PETRA-03325,Female,0,11,70.40,819.89,Month-to-month,DSL,3,Electronic check,1,0,0,1
PETRA-03326,Male,1,1,85.83,57.60,Month-to-month,Fiber optic,1,Bank transfer,1,0,0,1
PETRA-03327,Male,0,10,84.75,2157.85,Two year,Fiber optic,1,Credit card,0,0,0,24
PETRA-03328,Male,1,41,99.79,1855.12,Two year,DSL,3,Bank transfer,1,0,0,24
PETRA-03329,Female,0,69,46.48,4106.30,Month-to-month,Fiber optic,1,Bank transfer,1,0,0,1
PETRA-03330,Female,0,25,20.00,772.85,Month-to-month,Fiber optic,2,Credit card,1,1,1,1
PETRA-03331,Female,0,72,104.79,9023.10,Month-to-month,DSL,1,Credit card,0,0,0,1
PETRA-03332,Male,0,30,100.97,1361.15,Month-to-month,Fiber optic,3,Bank transfer,0,0,1,1
PETRA-03333,Female,0,8,50.00,165.43,One year,DSL,3,Bank transfer,1,0,0,12
PETRA-03334,Male,0,1,40.56,99.11,One year,No,1,Credit card,1,1,1,12
PETRA-03335,Male,1,22,35.13,1398.28,Month-to-month,DSL,3,Bank transfer,1,0,0,1
PETRA-03336,Female,0,49,80.47,4105.03,Two year,Fiber optic,1,Credit card,1,1,0,24
PETRA-03337,Male,0,27,59.93,251.53,Two year,Fiber optic,0,Bank transfer,1,0,0,24
PETRA-03338,Female,0,10,31.00,336.29,Month-to-month,DSL,1,Credit card,0,0,0,1
PETRA-03339,Female,0,26,34.23,1902.56,Two year,Fiber optic,2,Bank transfer,0,0,0,24
PETRA-03340,Female,0,11,70.41,289.14,Month-to-month,No,2,Electronic check,1,1,0,1
PETRA-03341,Male,0,14,64.20,768.70,Two year,Fiber optic,2,Electronic check,0,1,0,24
PETRA-03342,Male,0,46,20.00,1028.70,One year,DSL,1,Credit card,0,1,0,12
PETRA-03343,Female,0,11,61.80,1250.38,Month-to-month,Fiber optic,1,Bank transfer,1,1,0,1
PETRA-03344,Female,0,10,34.62,244.71,Month-to-month,DSL,1,Electronic check,1,0,0,1
PETRA-03345,Female,0,30,36.38,1545.80,One year,Fiber optic,1,Credit card,1,0,0,12
PETRA-03346,Female,1,57,29.61,3461.68,Two year,Fiber optic,0,Bank transfer,0,0,0,24
PETRA-03347,Male,0,9,41.07,14.89,Two year,Fiber optic,0,Bank transfer,1,0,0,24
PETRA-03348,Male,0,18,20.00,57.50,Month-to-month,DSL,1,Electronic check,0,0,1,1
PETRA-03349,Female,0,32,39.99,1294.83,Two year,DSL,1,Bank transfer,0,1,0,24
PETRA-03350,Male,0,11,56.51,1096.42,Month-to-month,DSL,0,Mailed check,1,1,0,1
PETRA-03351,Female,0,16,87.72,1839.18,Month-to-month,Fiber optic,6,Electronic check,1,1,1,1
PETRA-03352,Male,1,13,95.69,2271.83,Month-to-month,Fiber optic,0,Bank transfer,1,0,1,1
PETRA-03353,Female,1,18,32.04,0.00,Two year,Fiber optic,3,Credit card,1,1,0,24
PETRA-03354,Female,0,67,62.24,5502.30,One year,DSL,2,Bank transfer,1,1,0,12
PETRA-03355,Male,0,8,22.66,0.00,Month-to-month,DSL,0,Credit card,0,1,0,1
PETRA-03356,Male,0,42,118.90,10018.81,One year,Fiber optic,2,Bank transfer,0,0,0,12
PETRA-03357,Female,0,26,39.63,1967.61,Two year,Fiber optic,4,Credit card,1,0,0,24
PETRA-03358,Male,0,19,26.95,433.95,Month-to-month,No,2,Electronic check,1,1,1,1
PETRA-03359,Female,0,69,55.58,0.00,Month-to-month,DSL,0,Electronic check,0,1,0,1
PETRA-03360,Female,0,40,35.74,1331.10,Month-to-month,DSL,2,Mailed check,0,0,0,1
PETRA-03361,Female,0,19,20.00,706.37,Month-to-month,Fiber optic,2,Credit card,0,0,1,1
PETRA-03362,Male,0,4,77.63,424.52,Month-to-month,Fiber optic,1,Mailed check,0,0,0,1
PETRA-03363,Female,0,9,58.83,1255.77,One year,Fiber optic,1,Electronic check,1,0,0,12
PETRA-03364,Male,0,30,39.67,1035.00,Month-to-month,DSL,0,Mailed check,0,1,0,1
PETRA-03365,Female,0,19,40.23,1909.52,Two year,DSL,1,Electronic check,0,0,0,24
PETRA-03366,Female,0,44,106.58,0.00,Two year,Fiber optic,0,Credit card,1,0,0,24
PETRA-03367,Male,0,72,40.91,1606.69,Month-to-month,DSL,2,Mailed check,1,1,0,1
PETRA-03368,Male,0,16,43.92,119.47,Month-to-month,Fiber optic,1,Bank transfer,0,0,0,1
PETRA-03369,Male,0,46,77.23,5655.77,Month-to-month,DSL,1,Electronic check,0,0,0,1
PETRA-03370,Female,0,1,31.04,0.00,One year,DSL,2,Credit card,0,0,0,12
PETRA-03371,Male,0,10,120.82,2152.13,Month-to-month,DSL,1,Credit card,0,0,0,1
PETRA-03372,Male,0,40,39.23,2443.44,One year,No,2,Credit card,0,1,0,12
PETRA-03373,Female,0,3,34.66,127.16,One year,DSL,1,Bank transfer,0,1,0,12
PETRA-03374,Female,0,11,84.91,931.10,One year,DSL,3,Bank transfer,0,1,0,12
PETRA-03375,Female,0,20,92.52,626.77,Month-to-month,No,3,Mailed check,0,0,0,1
PETRA-03376,Female,0,72,99.82,10754.11,Two year,DSL,0,Credit card,0,1,0,24
PETRA-03377,Female,0,51,36.14,1324.03,Two year,DSL,2,Credit card,1,0,0,24
PETRA-03378,Female,0,14,86.93,1958.59,One year,DSL,1,Bank transfer,0,1,0,12
PETRA-03379,Male,0,15,90.32,2872.39,Month-to-month,Fiber optic,1,Credit card,0,0,0,1
PETRA-03380,Female,0,1,73.15,56.60,One year,Fiber optic,1,Bank transfer,1,0,0,12
PETRA-03381,Female,0,2,81.49,325.28,Two year,No,2,Electronic check,0,0,0,24
PETRA-03382,Female,0,72,91.20,7907.90,One year,Fiber optic,1,Mailed check,0,1,0,12
PETRA-03383,Female,0,5,80.68,600.66,One year,Fiber optic,2,Credit card,1,1,0,12
PETRA-03384,Female,0,32,59.89,279.53,Month-to-month,DSL,0,Credit card,1,0,0,1
PETRA-03385,Male,0,3,93.37,165.43,Month-to-month,Fiber optic,1,Electronic check,0,0,0,1
PETRA-03386,Female,0,4,68.19,159.00,One year,No,2,Credit card,1,1,0,12
PETRA-03387,Female,0,5,111.22,1119.72,Two year,No,1,Electronic check,1,0,1,24
PETRA-03388,Male,0,4,95.99,316.98,Month-to-month,DSL,4,Bank transfer,0,0,0,1
PETRA-03389,Female,0,5,89.56,676.66,Month-to-month,Fiber optic,0,Mailed check,0,1,0,1
PETRA-03390,Male,0,12,72.70,888.12,Month-to-month,Fiber optic,1,Credit card,0,0,0,1
PETRA-03391,Female,0,55,72.97,3296.56,Month-to-month,No,2,Mailed check,1,1,0,1
PETRA-03392,Female,0,8,99.98,32.57,One year,DSL,1,Mailed check,0,0,0,12
PETRA-03393,Male,0,9,108.62,0.00,Month-to-month,Fiber optic,2,Credit card,0,1,1,1
PETRA-03394,Male,0,5,68.03,283.70,One year,Fiber optic,3,Bank transfer,1,0,1,12
PETRA-03395,Female,0,24,72.80,1528.38,Month-to-month,No,2,Bank transfer,1,1,1,1
PETRA-03396,Male,0,28,88.74,1133.07,One year,Fiber optic,1,Credit card,0,0,0,12
PETRA-03397,Female,0,49,44.19,2539.13,Month-to-month,No,3,Mailed check,0,1,0,1
PETRA-03398,Male,0,46,88.79,9989.28,One year,Fiber optic,2,Credit card,0,1,0,12
PETRA-03399,Female,0,55,51.51,5994.77,Month-to-month,DSL,1,Credit card,1,0,0,1
PETRA-03400,Female,1,1,92.52,99.31,Month-to-month,Fiber optic,0,Credit card,0,0,0,1
PETRA-03401,Female,0,42,31.69,1442.40,One year,No,0,Bank transfer,1,0,0,12
PETRA-03402,Male,0,0,76.13,56.14,Month-to-month,DSL,1,Mailed check,0,0,0,1
PETRA-03403,Female,0,2,20.00,64.59,Month-to-month,Fiber optic,4,Electronic check,0,0,1,1
PETRA-03404,Male,0,23,78.12,2681.75,Two year,No,0,Electronic check,0,0,0,24
PETRA-03405,Male,0,5,87.52,540.47,One year,No,1,Credit card,0,0,0,12
PETRA-03406,Male,1,8,35.42,313.93,Month-to-month,Fiber optic,1,Electronic check,0,1,0,1
PETRA-03407,Female,0,39,50.51,1153.49,One year,Fiber optic,1,Bank transfer,1,0,0,12
PETRA-03408,Female,0,72,61.31,5679.44,Month-to-month,DSL,2,Bank transfer,0,0,0,1
PETRA-03409,Male,0,1,70.33,0.00,Month-to-month,Fiber optic,2,Bank transfer,1,0,0,1
PETRA-03410,Male,0,0,93.40,24.95,Month-to-month,Fiber optic,3,Mailed check,0,0,1,1
PETRA-03411,Female,0,3,80.49,0.00,Month-to-month,Fiber optic,0,Electronic check,1,0,0,1
PETRA-03412,Male,0,6,25.66,187.64,Month-to-month,DSL,2,Electronic check,0,1,0,1
PETRA-03413,Male,0,52,50.69,916.87,One year,DSL,4,Bank transfer,1,0,0,12
PETRA-03414,Female,0,31,98.11,5862.06,Month-to-month,Fiber optic,1,Credit card,0,0,0,1
PETRA-03415,Male,0,5,63.91,350.09,Month-to-month,Fiber optic,3,Bank transfer,1,0,0,1
PETRA-03416,Female,0,11,72.37,823.24,Month-to-month,No,0,Electronic check,1,0,0,1
PETRA-03417,Female,1,72,73.76,6994.60,Month-to-month,Fiber optic,0,Electronic check,1,1,0,1
PETRA-03418,Male,0,44,88.59,1669.19,One year,No,0,Electronic check,1,0,0,12
PETRA-03419,Male,0,7,59.35,755.40,Month-to-month,Fiber optic,1,Bank transfer,0,0,0,1
PETRA-03420,Female,0,10,72.69,1103.90,Month-to-month,Fiber optic,2,Credit card,1,0,0,1
PETRA-03421,Female,1,1,61.45,21.17,Month-to-month,Fiber optic,2,Credit card,0,0,1,1
PETRA-03422,Female,0,33,83.15,801.75,Month-to-month,DSL,1,Electronic check,1,0,0,1
PETRA-03423,Male,0,8,48.29,285.32,One year,DSL,5,Mailed check,0,0,0,12
PETRA-03424,Female,0,38,53.39,1875.99,One year,No,2,Bank transfer,0,1,0,12
PETRA-03425,Female,1,5,51.22,61.64,One year,DSL,3,Electronic check,1,0,0,12
PETRA-03426,Male,0,0,52.35,0.00,Month-to-month,Fiber optic,1,Electronic check,0,0,0,1
PETRA-03427,Female,0,19,38.35,426.88,Month-to-month,DSL,0,Credit card,1,1,0,1
PETRA-03428,Female,0,13,99.47,1110.01,One year,Fiber optic,0,Credit card,0,0,0,12
PETRA-03429,Male,0,38,70.79,2324.34,Two year,DSL,0,Credit card,1,0,0,24
PETRA-03430,Male,1,9,57.12,689.73,Month-to-month,Fiber optic,3,Mailed check,1,1,1,1
PETRA-03431,Female,0,19,23.34,453.20,One year,Fiber optic,1,Credit card,1,1,0,12
PETRA-03432,Male,0,24,35.48,1091.13,Month-to-month,DSL,0,Bank transfer,0,1,0,1
PETRA-03433,Male,0,5,43.65,256.29,Two year,Fiber optic,1,Bank transfer,0,1,0,24
PETRA-03434,Male,0,72,73.53,4571.53,Month-to-month,No,0,Electronic check,0,0,0,1
PETRA-03435,Female,0,61,27.23,2455.67,Month-to-month,Fiber optic,0,Credit card,0,1,1,1
PETRA-03436,Male,0,5,57.70,0.00,Month-to-month,No,2,Mailed check,1,0,0,1
PETRA-03437,Female,0,6,59.49,267.29,One year,Fiber optic,0,Bank transfer,0,0,0,12
PETRA-03438,Female,0,49,85.44,2514.24,One year,Fiber optic,2,Mailed check,0,1,0,12
PETRA-03439,Female,1,10,83.26,902.15,One year,Fiber optic,1,Bank transfer,0,1,0,12
PETRA-03440,Female,0,2,91.11,101.31,One year,No,3,Bank transfer,1,1,1,12
PETRA-03441,Male,0,34,74.31,3497.10,Month-to-month,Fiber optic,2,Electronic check,0,0,0,1
PETRA-03442,Male,0,31,51.93,2427.39,Month-to-month,Fiber optic,1,Bank transfer,0,1,0,1
PETRA-03443,Male,1,14,68.10,29.74,Two year,No,0,Credit card,0,0,0,24
PETRA-03444,Female,0,72,42.21,3514.22,Month-to-month,No,3,Electronic check,0,1,0,1
PETRA-03445,Female,0,7,97.31,70.41,Month-to-month,Fiber optic,0,Bank transfer,1,1,0,1
PETRA-03446,Male,0,29,65.63,2542.26,Month-to-month,DSL,0,Bank transfer,0,0,0,1
PETRA-03447,Female,1,46,36.96,1145.03,Month-to-month,Fiber optic,1,Electronic check,1,1,0,1
PETRA-03448,Female,1,10,54.57,238.51,Month-to-month,Fiber optic,1,Electronic check,1,0,0,1
PETRA-03449,Male,0,4,97.73,0.00,One year,Fiber optic,2,Bank transfer,1,0,0,12
PETRA-03450,Male,0,50,64.53,3018.37,One year,Fiber optic,2,Bank transfer,1,1,0,12
PETRA-03451,Male,0,48,110.59,1005.39,Month-to-month,Fiber optic,0,Credit card,1,0,0,1
PETRA-03452,Male,0,7,102.65,0.00,Month-to-month,DSL,1,Bank transfer,0,0,0,1
PETRA-03453,Male,0,32,47.61,1721.92,Two year,Fiber optic,2,Credit card,0,0,0,24
PETRA-03454,Female,0,0,25.01,77.54,One year,Fiber optic,2,Credit card,1,0,1,12
PETRA-03455,Female,0,10,57.60,735.10,Two year,Fiber optic,2,Electronic check,1,0,0,24
PETRA-03456,Female,1,13,37.16,0.00,Month-to-month,DSL,0,Credit card,1,0,0,1
PETRA-03457,Male,0,38,62.97,2163.77,Two year,No,2,Credit card,0,0,0,24
PETRA-03458,Female,0,2,32.92,120.29,Two year,DSL,1,Electronic check,0,0,1,24
PETRA-03459,Male,0,32,128.81,3728.47,Month-to-month,No,3,Electronic check,0,0,1,1
PETRA-03460,Male,0,1,88.85,114.89,One year,Fiber optic,0,Electronic check,0,0,0,12
PETRA-03461,Female,0,18,51.69,645.64,Month-to-month,DSL,3,Bank transfer,0,0,0,1
PETRA-03462,Female,1,5,93.23,340.63,One year,No,1,Electronic check,0,1,0,12
PETRA-03463,Male,0,2,68.86,74.13,One year,Fiber optic,1,Mailed check,1,0,0,12
PETRA-03464,Male,0,18,97.30,2501.61,Month-to-month,Fiber optic,1,Credit card,1,0,0,1
PETRA-03465,Female,0,7,78.43,808.46,Month-to-month,No,2,Credit card,1,0,0,1
PETRA-03466,Female,0,27,72.60,1198.45,Month-to-month,No,0,Credit card,1,0,0,1
PETRA-03467,Male,1,13,68.07,1352.58,One year,Fiber optic,2,Mailed check,0,1,0,12
PETRA-03468,Female,0,11,65.28,0.80,One year,No,2,Credit card,0,0,0,12
PETRA-03469,Female,0,6,59.06,311.93,Month-to-month,DSL,4,Bank transfer,1,0,1,1
PETRA-03470,Male,0,16,45.75,38.38,Two year,DSL,3,Bank transfer,1,1,0,24
PETRA-03471,Female,0,2,89.79,37.30,Month-to-month,DSL,4,Mailed check,1,0,0,1
PETRA-03472,Female,0,0,87.32,0.00,Month-to-month,DSL,1,Bank transfer,1,1,1,1
PETRA-03473,Female,1,0,69.93,0.00,Month-to-month,Fiber optic,1,Bank transfer,1,0,0,1
PETRA-03474,Male,0,30,61.40,2641.07,Two year,DSL,0,Mailed check,1,0,0,24
PETRA-03475,Male,1,46,50.37,2189.94,One year,Fiber optic,2,Credit card,1,1,0,12
PETRA-03476,Female,0,32,100.61,1903.54,One year,DSL,2,Bank transfer,1,0,0,12
PETRA-03477,Female,0,5,25.66,112.74,Two year,Fiber optic,0,Credit card,0,0,0,24
PETRA-03478,Male,1,1,81.26,0.00,Month-to-month,Fiber optic,2,Credit card,0,1,0,1
PETRA-03479,Female,0,4,88.12,493.55,Month-to-month,DSL,0,Credit card,0,0,0,1
PETRA-03480,Female,0,10,93.06,0.00,One year,Fiber optic,1,Bank transfer,1,1,0,12
PETRA-03481,Male,1,28,92.15,1302.82,Month-to-month,Fiber optic,1,Credit card,1,0,0,1
PETRA-03482,Female,0,56,74.10,3920.45,Month-to-month,Fiber optic,2,Electronic check,0,0,0,1
PETRA-03483,Male,1,53,49.33,3430.05,Month-to-month,No,4,Bank transfer,0,1,0,1
PETRA-03484,Male,0,19,82.00,1818.71,Month-to-month,No,1,Bank transfer,1,0,0,1
PETRA-03485,Male,1,4,62.74,242.26,Month-to-month,DSL,1,Electronic check,0,0,0,1
PETRA-03486,Male,0,11,55.41,1231.43,Month-to-month,Fiber optic,2,Mailed check,1,1,0,1
PETRA-03487,Female,0,31,49.51,3699.59,Two year,DSL,1,Bank transfer,0,0,0,24
PETRA-03488,Male,1,3,57.44,173.18,Month-to-month,Fiber optic,1,Credit card,0,0,0,1
PETRA-03489,Female,0,30,75.82,2115.25,Two year,Fiber optic,2,Credit card,0,1,0,24
PETRA-03490,Male,0,36,84.11,2689.44,Month-to-month,Fiber optic,0,Mailed check,0,0,0,1
PETRA-03491,Female,0,36,70.25,1447.55,Two year,No,1,Electronic check,0,0,0,24
PETRA-03492,Male,0,11,43.11,598.98,Month-to-month,Fiber optic,1,Bank transfer,0,1,0,1
PETRA-03493,Female,1,30,54.24,3075.36,Month-to-month,Fiber optic,0,Credit card,0,0,0,1
PETRA-03494,Female,0,13,20.00,0.00,Month-to-month,Fiber optic,2,Bank transfer,0,1,0,1
PETRA-03495,Female,0,72,51.25,3251.77,Month-to-month,DSL,1,Electronic check,1,1,0,1
PETRA-03496,Male,0,33,84.52,5695.49,One year,DSL,1,Bank transfer,0,0,0,12
PETRA-03497,Male,1,9,37.71,432.76,Month-to-month,Fiber optic,3,Credit card,0,0,0,1
PETRA-03498,Male,1,43,20.36,1129.31,Month-to-month,Fiber optic,3,Bank transfer,0,1,0,1
PETRA-03499,Male,1,36,98.00,0.00,One year,DSL,0,Electronic check,1,1,0,12
PETRA-03500,Male,0,15,61.22,1369.58,One year,Fiber optic,3,Mailed check,1,0,0,12
PETRA-03501,Female,0,28,58.25,2783.11,Month-to-month,DSL,1,Credit card,1,0,0,1
PETRA-03502,Male,0,8,75.62,689.63,Month-to-month,Fiber optic,0,Mailed check,1,0,0,1
PETRA-03503,Male,0,46,53.49,1331.48,One year,Fiber optic,2,Bank transfer,0,1,0,12
PETRA-03504,Male,0,26,52.23,1778.87,Month-to-month,DSL,1,Electronic check,1,1,0,1
PETRA-03505,Female,0,5,104.97,143.55,One year,DSL,3,Mailed check,0,1,1,12
PETRA-03506,Female,0,25,23.12,104.53,Month-to-month,DSL,0,Bank transfer,1,0,1,1
PETRA-03507,Female,0,14,109.43,2392.17,Two year,Fiber optic,1,Credit card,0,1,0,24
PETRA-03508,Male,0,47,81.70,6785.47,One year,No,0,Credit card,0,0,0,12
PETRA-03509,Male,0,14,50.52,339.59,One year,DSL,2,Electronic check,1,0,0,12
PETRA-03510,Female,0,13,99.00,237.14,Two year,Fiber optic,2,Bank transfer,1,0,0,24
PETRA-03511,Female,1,51,46.05,905.40,Two year,Fiber optic,0,Bank transfer,1,0,0,24
PETRA-03512,Male,0,4,79.46,361.79,One year,Fiber optic,0,Bank transfer,0,0,0,12
PETRA-03513,Male,1,35,90.14,583.84,One year,DSL,2,Credit card,0,0,0,12
PETRA-03514,Male,0,62,75.41,8877.56,Two year,DSL,2,Credit card,0,0,0,24
PETRA-03515,Female,0,15,62.95,636.98,Month-to-month,No,0,Electronic check,0,1,0,1
PETRA-03516,Male,0,29,62.65,2282.79,One year,No,0,Bank transfer,0,0,0,12
PETRA-03517,Female,0,2,95.48,91.62,One year,Fiber optic,0,Credit card,0,0,1,12
PETRA-03518,Female,0,36,41.06,2082.40,One year,Fiber optic,1,Bank transfer,1,0,0,12
PETRA-03519,Female,0,13,104.89,1999.17,Two year,DSL,0,Mailed check,0,0,0,24
PETRA-03520,Female,0,70,51.08,0.00,One year,DSL,2,Credit card,1,0,0,12
PETRA-03521,Male,1,32,104.47,1752.58,One year,DSL,1,Credit card,1,1,0,12
PETRA-03522,Female,0,25,59.92,1333.73,Two year,Fiber optic,2,Bank transfer,1,0,0,24
PETRA-03523,Male,0,68,24.38,1048.36,One year,DSL,1,Credit card,0,0,0,12
PETRA-03524,Male,0,20,22.02,708.99,Month-to-month,DSL,1,Credit card,0,1,0,1
PETRA-03525,Male,0,20,81.40,947.47,Month-to-month,DSL,1,Credit card,0,0,0,1
PETRA-03526,Male,0,24,122.17,4399.45,Month-to-month,DSL,3,Credit card,1,1,1,1
PETRA-03527,Male,0,10,64.05,857.85,Month-to-month,Fiber optic,1,Electronic check,0,0,0,1
PETRA-03528,Male,0,6,105.86,587.15,One year,Fiber optic,1,Credit card,0,1,1,12
PETRA-03529,Male,0,17,45.20,1175.11,Two year,Fiber optic,2,Bank transfer,1,0,0,24
PETRA-03530,Male,1,12,36.71,0.00,Month-to-month,Fiber optic,2,Electronic check,1,0,0,1
PETRA-03531,Male,1,0,23.82,0.00,Two year,Fiber optic,2,Credit card,1,0,0,24
PETRA-03532,Male,0,26,71.22,848.21,One year,Fiber optic,2,Credit card,0,0,0,12
PETRA-03533,Female,1,4,52.01,192.47,Two year,DSL,1,Mailed check,1,1,0,24
PETRA-03534,Male,0,15,42.23,425.28,Month-to-month,DSL,4,Bank transfer,0,0,1,1
PETRA-03535,Male,0,41,22.56,963.69,Month-to-month,No,3,Electronic check,0,0,0,1
PETRA-03536,Male,1,42,59.77,2526.84,One year,Fiber optic,1,Bank transfer,1,1,0,12
PETRA-03537,Male,0,9,29.75,293.72,One year,Fiber optic,0,Mailed check,1,1,0,12
PETRA-03538,Female,0,6,81.79,552.00,Two year,DSL,2,Credit card,0,0,0,24
PETRA-03539,Female,0,12,35.79,601.87,Two year,DSL,0,Credit card,0,0,0,24
PETRA-03540,Female,0,33,62.97,247.05,Month-to-month,DSL,3,Electronic check,0,1,0,1
PETRA-03541,Female,0,6,25.33,206.16,Month-to-month,No,0,Credit card,1,1,0,1
PETRA-03542,Male,0,8,63.52,0.00,One year,Fiber optic,0,Bank transfer,1,1,0,12
PETRA-03543,Female,0,6,99.96,0.00,Month-to-month,DSL,3,Credit card,0,1,1,1
PETRA-03544,Male,0,41,68.93,6728.37,Two year,DSL,0,Bank transfer,0,0,0,24
PETRA-03545,Female,0,2,75.12,51.51,One year,DSL,1,Electronic check,1,0,1,12
PETRA-03546,Male,0,4,102.32,280.93,Two year,DSL,0,Bank transfer,1,0,0,24
PETRA-03547,Female,1,22,119.44,0.00,Two year,Fiber optic,1,Bank transfer,0,0,0,24
PETRA-03548,Male,0,41,73.78,2062.65,Month-to-month,Fiber optic,1,Credit card,1,1,0,1
PETRA-03549,Female,0,56,93.59,5999.82,Month-to-month,No,1,Credit card,1,0,0,1
PETRA-03550,Male,0,4,58.36,273.13,One year,Fiber optic,1,Electronic check,0,0,0,12
PETRA-03551,Female,0,8,58.05,72.10,Two year,No,2,Credit card,1,0,0,24
PETRA-03552,Female,0,72,80.52,3996.96,One year,No,1,Bank transfer,1,0,0,12
PETRA-03553,Female,0,3,86.06,324.83,Month-to-month,No,2,Bank transfer,1,0,1,1
PETRA-03554,Male,0,72,107.05,8994.58,One year,No,0,Bank transfer,1,0,0,12
PETRA-03555,Male,0,6,20.00,130.77,Month-to-month,DSL,3,Bank transfer,1,1,0,1
PETRA-03556,Female,0,46,38.03,2680.87,Month-to-month,DSL,2,Electronic check,1,0,0,1
PETRA-03557,Male,0,33,34.91,1064.12,Two year,DSL,0,Bank transfer,0,0,0,24
PETRA-03558,Male,0,55,93.00,10099.91,Month-to-month,Fiber optic,2,Credit card,1,0,0,1
PETRA-03559,Male,0,11,35.24,308.09,Month-to-month,Fiber optic,0,Mailed check,0,0,0,1
PETRA-03560,Male,0,3,80.02,356.77,Month-to-month,DSL,1,Credit card,0,1,0,1
PETRA-03561,Male,0,63,109.42,10416.85,Two year,No,2,Electronic check,0,0,0,24
PETRA-03562,Male,0,0,37.10,0.00,Month-to-month,Fiber optic,2,Credit card,1,1,1,1
PETRA-03563,Female,0,2,20.00,75.27,Month-to-month,Fiber optic,1,Bank transfer,1,0,1,1
PETRA-03564,Female,0,7,50.25,194.13,Month-to-month,Fiber optic,1,Bank transfer,1,0,0,1
PETRA-03565,Male,0,34,65.81,657.39,One year,DSL,1,Credit card,1,0,0,12
PETRA-03566,Male,0,11,40.00,309.29,Month-to-month,Fiber optic,1,Electronic check,0,1,0,1
PETRA-03567,Male,0,15,20.39,340.51,Two year,DSL,3,Credit card,1,1,0,24
PETRA-03568,Female,0,8,42.93,0.00,Two year,Fiber optic,4,Bank transfer,1,0,0,24
PETRA-03569,Male,0,13,20.00,264.89,Month-to-month,DSL,3,Electronic check,0,0,1,1
PETRA-03570,Female,0,7,63.04,374.08,Month-to-month,DSL,0,Bank transfer,1,0,0,1
PETRA-03571,Female,0,36,54.50,3387.74,Month-to-month,Fiber optic,3,Bank transfer,1,0,0,1
PETRA-03572,Female,0,72,81.48,3264.73,Month-to-month,Fiber optic,1,Bank transfer,0,0,0,1
PETRA-03573,Male,0,16,53.27,1562.12,Month-to-month,Fiber optic,2,Credit card,1,1,0,1
PETRA-03574,Female,0,43,75.86,4145.23,One year,No,0,Mailed check,0,0,0,12
PETRA-03575,Female,0,4,76.78,299.91,Month-to-month,DSL,1,Bank transfer,0,1,0,1
PETRA-03576,Female,0,22,74.13,3084.93,Month-to-month,No,3,Electronic check,0,1,0,1
PETRA-03577,Female,0,1,89.71,243.51,Month-to-month,DSL,3,Bank transfer,0,0,0,1
PETRA-03578,Female,0,0,81.40,0.00,Month-to-month,DSL,1,Bank transfer,0,0,0,1
PETRA-03579,Male,0,48,43.94,1016.37,Month-to-month,No,1,Credit card,1,1,0,1
PETRA-03580,Female,0,36,76.00,3557.44,Month-to-month,Fiber optic,1,Credit card,0,0,0,1
PETRA-03581,Female,0,31,55.14,6.63,One year,Fiber optic,2,Bank transfer,1,0,0,12
PETRA-03582,Male,0,29,70.33,182.08,Month-to-month,Fiber optic,1,Credit card,1,1,0,1
PETRA-03583,Male,0,17,89.20,2903.51,Month-to-month,Fiber optic,0,Credit card,0,0,0,1
PETRA-03584,Female,0,16,96.71,2166.70,Two year,Fiber optic,0,Bank transfer,0,1,0,24
PETRA-03585,Male,0,2,94.46,75.43,One year,DSL,2,Bank transfer,1,0,0,12
PETRA-03586,Male,1,3,89.77,860.34,Two year,Fiber optic,1,Bank transfer,1,0,0,24
PETRA-03587,Female,0,13,45.78,19.34,Month-to-month,No,2,Electronic check,1,0,0,1
PETRA-03588,Female,0,57,51.81,4234.49,Month-to-month,No,1,Bank transfer,0,0,0,1
